iso_code,continent,location,date,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million
CHE,Europe,Switzerland,2020-07-01,23.0,2.6310000000000002,85.0,9.725
CHE,Europe,Switzerland,2020-07-02,27.0,3.089,75.0,8.581
CHE,Europe,Switzerland,2020-07-03,25.0,2.86,77.0,8.81
CHE,Europe,Switzerland,2020-07-04,25.0,2.86,77.0,8.81
CHE,Europe,Switzerland,2020-07-05,25.0,2.86,77.0,8.81
CHE,Europe,Switzerland,2020-07-06,22.0,2.517,76.0,8.695
CHE,Europe,Switzerland,2020-07-07,20.0,2.2880000000000003,73.0,8.352
CHE,Europe,Switzerland,2020-07-08,17.0,1.945,70.0,8.009
CHE,Europe,Switzerland,2020-07-09,22.0,2.517,85.0,9.725
CHE,Europe,Switzerland,2020-07-10,24.0,2.7460000000000004,77.0,8.81
CHE,Europe,Switzerland,2020-07-11,24.0,2.7460000000000004,76.0,8.695
CHE,Europe,Switzerland,2020-07-12,26.0,2.975,78.0,8.924
CHE,Europe,Switzerland,2020-07-13,26.0,2.975,88.0,10.068
CHE,Europe,Switzerland,2020-07-14,26.0,2.975,94.0,10.755
CHE,Europe,Switzerland,2020-07-15,29.0,3.318,107.0,12.242
CHE,Europe,Switzerland,2020-07-16,28.0,3.2030000000000003,101.0,11.555
CHE,Europe,Switzerland,2020-07-17,26.0,2.975,101.0,11.555
CHE,Europe,Switzerland,2020-07-18,26.0,2.975,101.0,11.555
CHE,Europe,Switzerland,2020-07-19,26.0,2.975,102.0,11.67
CHE,Europe,Switzerland,2020-07-20,32.0,3.661,112.0,12.814
CHE,Europe,Switzerland,2020-07-21,27.0,3.089,128.0,14.645
CHE,Europe,Switzerland,2020-07-22,25.0,2.86,101.0,11.555
CHE,Europe,Switzerland,2020-07-23,22.0,2.517,102.0,11.67
CHE,Europe,Switzerland,2020-07-24,24.0,2.7460000000000004,104.0,11.899000000000001
CHE,Europe,Switzerland,2020-07-25,24.0,2.7460000000000004,103.0,11.784
CHE,Europe,Switzerland,2020-07-26,24.0,2.7460000000000004,104.0,11.899000000000001
CHE,Europe,Switzerland,2020-07-27,24.0,2.7460000000000004,108.0,12.356
CHE,Europe,Switzerland,2020-07-28,27.0,3.089,105.0,12.013
CHE,Europe,Switzerland,2020-07-29,25.0,2.86,118.0,13.5
CHE,Europe,Switzerland,2020-07-30,36.0,4.119,138.0,15.789000000000001
CHE,Europe,Switzerland,2020-07-31,39.0,4.462,146.0,16.704
CHE,Europe,Switzerland,2020-08-01,39.0,4.462,145.0,16.589000000000002
CHE,Europe,Switzerland,2020-08-02,39.0,4.462,145.0,16.589000000000002
CHE,Europe,Switzerland,2020-08-03,41.0,4.691,141.0,16.132
CHE,Europe,Switzerland,2020-08-04,44.0,5.034,145.0,16.589000000000002
CHE,Europe,Switzerland,2020-08-05,39.0,4.462,134.0,15.331
CHE,Europe,Switzerland,2020-08-06,37.0,4.2330000000000005,128.0,14.645
CHE,Europe,Switzerland,2020-08-07,34.0,3.89,121.0,13.844000000000001
CHE,Europe,Switzerland,2020-08-08,28.0,3.2030000000000003,112.0,12.814
CHE,Europe,Switzerland,2020-08-09,28.0,3.2030000000000003,112.0,12.814
CHE,Europe,Switzerland,2020-08-10,33.0,3.7760000000000002,115.0,13.157
CHE,Europe,Switzerland,2020-08-11,33.0,3.7760000000000002,124.0,14.187000000000001
CHE,Europe,Switzerland,2020-08-12,30.0,3.432,131.0,14.988
CHE,Europe,Switzerland,2020-08-13,33.0,3.7760000000000002,133.0,15.217
CHE,Europe,Switzerland,2020-08-14,34.0,3.89,126.0,14.415999999999999
CHE,Europe,Switzerland,2020-08-15,34.0,3.89,124.0,14.187000000000001
CHE,Europe,Switzerland,2020-08-16,33.0,3.7760000000000002,123.0,14.072000000000001
CHE,Europe,Switzerland,2020-08-17,28.0,3.2030000000000003,127.0,14.53
CHE,Europe,Switzerland,2020-08-18,31.0,3.5469999999999997,129.0,14.759
CHE,Europe,Switzerland,2020-08-19,33.0,3.7760000000000002,123.0,14.072000000000001
CHE,Europe,Switzerland,2020-08-20,28.0,3.2030000000000003,104.0,11.899000000000001
CHE,Europe,Switzerland,2020-08-21,31.0,3.5469999999999997,114.0,13.043
CHE,Europe,Switzerland,2020-08-22,31.0,3.5469999999999997,114.0,13.043
CHE,Europe,Switzerland,2020-08-23,30.0,3.432,109.0,12.470999999999998
CHE,Europe,Switzerland,2020-08-24,28.0,3.2030000000000003,105.0,12.013
CHE,Europe,Switzerland,2020-08-25,28.0,3.2030000000000003,110.0,12.585
CHE,Europe,Switzerland,2020-08-26,29.0,3.318,100.0,11.440999999999999
CHE,Europe,Switzerland,2020-08-27,31.0,3.5469999999999997,98.0,11.212
CHE,Europe,Switzerland,2020-08-28,30.0,3.432,103.0,11.784
CHE,Europe,Switzerland,2020-08-29,30.0,3.432,103.0,11.784
CHE,Europe,Switzerland,2020-08-30,30.0,3.432,104.0,11.899000000000001
CHE,Europe,Switzerland,2020-08-31,33.0,3.7760000000000002,102.0,11.67
CHE,Europe,Switzerland,2020-09-01,34.0,3.89,108.0,12.356
CHE,Europe,Switzerland,2020-09-02,32.0,3.661,103.0,11.784
CHE,Europe,Switzerland,2020-09-03,35.0,4.004,116.0,13.272
CHE,Europe,Switzerland,2020-09-04,28.0,3.2030000000000003,117.0,13.386
CHE,Europe,Switzerland,2020-09-05,28.0,3.2030000000000003,116.0,13.272
CHE,Europe,Switzerland,2020-09-06,28.0,3.2030000000000003,116.0,13.272
CHE,Europe,Switzerland,2020-09-07,31.0,3.5469999999999997,115.0,13.157
CHE,Europe,Switzerland,2020-09-08,27.0,3.089,118.0,13.5
CHE,Europe,Switzerland,2020-09-09,28.0,3.2030000000000003,118.0,13.5
CHE,Europe,Switzerland,2020-09-10,26.0,2.975,116.0,13.272
CHE,Europe,Switzerland,2020-09-11,26.0,2.975,127.0,14.53
CHE,Europe,Switzerland,2020-09-12,26.0,2.975,130.0,14.873
CHE,Europe,Switzerland,2020-09-13,26.0,2.975,130.0,14.873
CHE,Europe,Switzerland,2020-09-14,16.0,1.831,145.0,16.589000000000002
CHE,Europe,Switzerland,2020-09-15,17.0,1.945,144.0,16.475
CHE,Europe,Switzerland,2020-09-16,30.0,3.432,152.0,17.39
CHE,Europe,Switzerland,2020-09-17,27.0,3.089,155.0,17.734
CHE,Europe,Switzerland,2020-09-18,28.0,3.2030000000000003,153.0,17.505
CHE,Europe,Switzerland,2020-09-19,27.0,3.089,152.0,17.39
CHE,Europe,Switzerland,2020-09-20,28.0,3.2030000000000003,154.0,17.619
CHE,Europe,Switzerland,2020-09-21,33.0,3.7760000000000002,165.0,18.878
CHE,Europe,Switzerland,2020-09-22,38.0,4.348,149.0,17.047
CHE,Europe,Switzerland,2020-09-23,35.0,4.004,156.0,17.848
CHE,Europe,Switzerland,2020-09-24,32.0,3.661,140.0,16.017
CHE,Europe,Switzerland,2020-09-25,39.0,4.462,143.0,16.361
CHE,Europe,Switzerland,2020-09-26,36.0,4.119,143.0,16.361
CHE,Europe,Switzerland,2020-09-27,35.0,4.004,140.0,16.017
CHE,Europe,Switzerland,2020-09-28,34.0,3.89,161.0,18.42
CHE,Europe,Switzerland,2020-09-29,33.0,3.7760000000000002,167.0,19.107
CHE,Europe,Switzerland,2020-09-30,31.0,3.5469999999999997,150.0,17.162
CHE,Europe,Switzerland,2020-10-01,34.0,3.89,159.0,18.191
CHE,Europe,Switzerland,2020-10-02,29.0,3.318,158.0,18.077
CHE,Europe,Switzerland,2020-10-03,29.0,3.318,156.0,17.848
CHE,Europe,Switzerland,2020-10-04,29.0,3.318,157.0,17.962
CHE,Europe,Switzerland,2020-10-05,35.0,4.004,173.0,19.793
CHE,Europe,Switzerland,2020-10-06,36.0,4.119,181.0,20.708000000000002
CHE,Europe,Switzerland,2020-10-07,35.0,4.004,183.0,20.936999999999998
CHE,Europe,Switzerland,2020-10-08,41.0,4.691,197.0,22.539
CHE,Europe,Switzerland,2020-10-09,42.0,4.805,217.0,24.826999999999998
CHE,Europe,Switzerland,2020-10-10,44.0,5.034,215.0,24.598000000000003
CHE,Europe,Switzerland,2020-10-11,44.0,5.034,221.0,25.285
CHE,Europe,Switzerland,2020-10-12,43.0,4.92,295.0,33.751
CHE,Europe,Switzerland,2020-10-13,50.0,5.721,314.0,35.925
CHE,Europe,Switzerland,2020-10-14,46.0,5.263,324.0,37.069
CHE,Europe,Switzerland,2020-10-15,56.0,6.407,372.0,42.56100000000001
CHE,Europe,Switzerland,2020-10-16,61.0,6.979,398.0,45.535
CHE,Europe,Switzerland,2020-10-17,66.0,7.551,405.0,46.336000000000006
CHE,Europe,Switzerland,2020-10-18,74.0,8.466000000000001,436.0,49.883
CHE,Europe,Switzerland,2020-10-19,92.0,10.526,552.0,63.153999999999996
CHE,Europe,Switzerland,2020-10-20,101.0,11.555,644.0,73.68
CHE,Europe,Switzerland,2020-10-21,118.0,13.5,722.0,82.604
CHE,Europe,Switzerland,2020-10-22,128.0,14.645,826.0,94.50299999999999
CHE,Europe,Switzerland,2020-10-23,147.0,16.817999999999998,883.0,101.024
CHE,Europe,Switzerland,2020-10-24,151.0,17.276,932.0,106.63
CHE,Europe,Switzerland,2020-10-25,156.0,17.848,1031.0,117.95700000000001
CHE,Europe,Switzerland,2020-10-26,189.0,21.624000000000002,1290.0,147.589
CHE,Europe,Switzerland,2020-10-27,220.0,25.17,1559.0,178.36599999999999
CHE,Europe,Switzerland,2020-10-28,219.0,25.055999999999997,1945.0,222.528
CHE,Europe,Switzerland,2020-10-29,239.0,27.344,2038.0,233.168
CHE,Europe,Switzerland,2020-10-30,255.0,29.175,2255.0,257.995
CHE,Europe,Switzerland,2020-10-31,283.0,32.378,2377.0,271.953
CHE,Europe,Switzerland,2020-11-01,299.0,34.209,2568.0,293.806
CHE,Europe,Switzerland,2020-11-02,331.0,37.87,2996.0,342.773
CHE,Europe,Switzerland,2020-11-03,366.0,41.873999999999995,3135.0,358.676
CHE,Europe,Switzerland,2020-11-04,391.0,44.733999999999995,3214.0,367.715
CHE,Europe,Switzerland,2020-11-05,420.0,48.052,3317.0,379.499
CHE,Europe,Switzerland,2020-11-06,443.0,50.684,3337.0,381.787
CHE,Europe,Switzerland,2020-11-07,452.0,51.713,3392.0,388.08
CHE,Europe,Switzerland,2020-11-08,458.0,52.4,3683.0,421.37300000000005
CHE,Europe,Switzerland,2020-11-09,463.0,52.972,3640.0,416.454
CHE,Europe,Switzerland,2020-11-10,492.0,56.29,3709.0,424.348
CHE,Europe,Switzerland,2020-11-11,493.0,56.403999999999996,3670.0,419.88599999999997
CHE,Europe,Switzerland,2020-11-12,502.0,57.434,3654.0,418.055
CHE,Europe,Switzerland,2020-11-13,490.0,56.06100000000001,3628.0,415.08099999999996
CHE,Europe,Switzerland,2020-11-14,505.0,57.777,3612.0,413.25
CHE,Europe,Switzerland,2020-11-15,513.0,58.692,3716.0,425.149
CHE,Europe,Switzerland,2020-11-16,523.0,59.836999999999996,3712.0,424.691
CHE,Europe,Switzerland,2020-11-17,534.0,61.095,3641.0,416.56800000000004
CHE,Europe,Switzerland,2020-11-18,530.0,60.637,3549.0,406.042
CHE,Europe,Switzerland,2020-11-19,525.0,60.065,3411.0,390.254
CHE,Europe,Switzerland,2020-11-20,534.0,61.095,3306.0,378.24
CHE,Europe,Switzerland,2020-11-21,525.0,60.065,3329.0,380.87199999999996
CHE,Europe,Switzerland,2020-11-22,531.0,60.751999999999995,3387.0,387.50800000000004
CHE,Europe,Switzerland,2020-11-23,525.0,60.065,3430.0,392.42699999999996
CHE,Europe,Switzerland,2020-11-24,508.0,58.12,3273.0,374.465
CHE,Europe,Switzerland,2020-11-25,507.0,58.006,3169.0,362.566
CHE,Europe,Switzerland,2020-11-26,496.0,56.748000000000005,3089.0,353.413
CHE,Europe,Switzerland,2020-11-27,487.0,55.718,2992.0,342.316
CHE,Europe,Switzerland,2020-11-28,487.0,55.718,2973.0,340.142
CHE,Europe,Switzerland,2020-11-29,493.0,56.403999999999996,2984.0,341.4
CHE,Europe,Switzerland,2020-11-30,481.0,55.031000000000006,3013.0,344.718
CHE,Europe,Switzerland,2020-12-01,480.0,54.917,2916.0,333.62
CHE,Europe,Switzerland,2020-12-02,489.0,55.946999999999996,2815.0,322.065
CHE,Europe,Switzerland,2020-12-03,475.0,54.345,2795.0,319.777
CHE,Europe,Switzerland,2020-12-04,464.0,53.086000000000006,2749.0,314.514
CHE,Europe,Switzerland,2020-12-05,473.0,54.11600000000001,2776.0,317.603
CHE,Europe,Switzerland,2020-12-06,463.0,52.972,2862.0,327.442
CHE,Europe,Switzerland,2020-12-07,458.0,52.4,2865.0,327.786
CHE,Europe,Switzerland,2020-12-08,461.0,52.743,2884.0,329.959
CHE,Europe,Switzerland,2020-12-09,461.0,52.743,2831.0,323.89599999999996
CHE,Europe,Switzerland,2020-12-10,471.0,53.887,2769.0,316.802
CHE,Europe,Switzerland,2020-12-11,469.0,53.658,2748.0,314.4
CHE,Europe,Switzerland,2020-12-12,464.0,53.086000000000006,2770.0,316.91700000000003
CHE,Europe,Switzerland,2020-12-13,469.0,53.658,2865.0,327.786
CHE,Europe,Switzerland,2020-12-14,477.0,54.574,2910.0,332.934
CHE,Europe,Switzerland,2020-12-15,469.0,53.658,2880.0,329.50199999999995
CHE,Europe,Switzerland,2020-12-16,477.0,54.574,2834.0,324.23900000000003
CHE,Europe,Switzerland,2020-12-17,473.0,54.11600000000001,2840.0,324.925
CHE,Europe,Switzerland,2020-12-18,453.0,51.828,2742.0,313.71299999999997
CHE,Europe,Switzerland,2020-12-19,450.0,51.485,2744.0,313.942
CHE,Europe,Switzerland,2020-12-20,448.0,51.256,2795.0,319.777
CHE,Europe,Switzerland,2020-12-21,445.0,50.913000000000004,2823.0,322.98
CHE,Europe,Switzerland,2020-12-22,445.0,50.913000000000004,2759.0,315.658
CHE,Europe,Switzerland,2020-12-23,448.0,51.256,2656.0,303.874
CHE,Europe,Switzerland,2020-12-24,447.0,51.141000000000005,2541.0,290.717
CHE,Europe,Switzerland,2020-12-25,442.0,50.568999999999996,2465.0,282.02099999999996
CHE,Europe,Switzerland,2020-12-26,449.0,51.37,2543.0,290.945
CHE,Europe,Switzerland,2020-12-27,459.0,52.513999999999996,2582.0,295.407
CHE,Europe,Switzerland,2020-12-28,445.0,50.913000000000004,2649.0,303.073
CHE,Europe,Switzerland,2020-12-29,437.0,49.997,2729.0,312.226
CHE,Europe,Switzerland,2020-12-30,424.0,48.51,2629.0,300.785
CHE,Europe,Switzerland,2020-12-31,424.0,48.51,2580.0,295.17900000000003
CHE,Europe,Switzerland,2021-01-01,421.0,48.167,2528.0,289.22900000000004
CHE,Europe,Switzerland,2021-01-02,421.0,48.167,2568.0,293.806
CHE,Europe,Switzerland,2021-01-03,428.0,48.968,2661.0,304.44599999999997
CHE,Europe,Switzerland,2021-01-04,434.0,49.653999999999996,2697.0,308.565
CHE,Europe,Switzerland,2021-01-05,443.0,50.684,2689.0,307.649
CHE,Europe,Switzerland,2021-01-06,438.0,50.111999999999995,2608.0,298.382
CHE,Europe,Switzerland,2021-01-07,420.0,48.052,2458.0,281.221
CHE,Europe,Switzerland,2021-01-08,408.0,46.678999999999995,2383.0,272.64
CHE,Europe,Switzerland,2021-01-09,396.0,45.306000000000004,2378.0,272.068
CHE,Europe,Switzerland,2021-01-10,394.0,45.078,2409.0,275.61400000000003
CHE,Europe,Switzerland,2021-01-11,400.0,45.763999999999996,2421.0,276.987
CHE,Europe,Switzerland,2021-01-12,380.0,43.476000000000006,2307.0,263.945
CHE,Europe,Switzerland,2021-01-13,374.0,42.788999999999994,2230.0,255.135
CHE,Europe,Switzerland,2021-01-14,379.0,43.361999999999995,2145.0,245.41
CHE,Europe,Switzerland,2021-01-15,372.0,42.56100000000001,2076.0,237.516
CHE,Europe,Switzerland,2021-01-16,364.0,41.645,2008.0,229.736
CHE,Europe,Switzerland,2021-01-17,359.0,41.073,1993.0,228.02
CHE,Europe,Switzerland,2021-01-18,346.0,39.586,1978.0,226.304
CHE,Europe,Switzerland,2021-01-19,340.0,38.9,1933.0,221.155
CHE,Europe,Switzerland,2021-01-20,329.0,37.641,1792.0,205.023
CHE,Europe,Switzerland,2021-01-21,320.0,36.611,1731.0,198.044
CHE,Europe,Switzerland,2021-01-22,331.0,37.87,1688.0,193.125
CHE,Europe,Switzerland,2021-01-23,315.0,36.039,1655.0,189.34900000000002
CHE,Europe,Switzerland,2021-01-24,308.0,35.238,1651.0,188.891
CHE,Europe,Switzerland,2021-01-25,298.0,34.094,1658.0,189.692
CHE,Europe,Switzerland,2021-01-26,290.0,33.179,1592.0,182.141
CHE,Europe,Switzerland,2021-01-27,283.0,32.378,1533.0,175.391
CHE,Europe,Switzerland,2021-01-28,286.0,32.721,1449.0,165.78099999999998
CHE,Europe,Switzerland,2021-01-29,294.0,33.637,1605.0,183.62900000000002
CHE,Europe,Switzerland,2021-01-30,271.0,31.005,1394.0,159.488
CHE,Europe,Switzerland,2021-01-31,280.0,32.035,1409.0,161.204
CHE,Europe,Switzerland,2021-02-01,284.0,32.493,1408.0,161.09
CHE,Europe,Switzerland,2021-02-02,268.0,30.662,1349.0,154.34
CHE,Europe,Switzerland,2021-02-03,264.0,30.204,1338.0,153.08100000000002
CHE,Europe,Switzerland,2021-02-04,260.0,29.747,1281.0,146.56
CHE,Europe,Switzerland,2021-02-05,257.0,29.403000000000002,1211.0,138.55100000000002
CHE,Europe,Switzerland,2021-02-06,249.0,28.488000000000003,1239.0,141.754
CHE,Europe,Switzerland,2021-02-07,247.0,28.259,1238.0,141.64
CHE,Europe,Switzerland,2021-02-08,253.0,28.945999999999998,1255.0,143.585
CHE,Europe,Switzerland,2021-02-09,250.0,28.603,1197.0,136.94899999999998
CHE,Europe,Switzerland,2021-02-10,248.0,28.374000000000002,1136.0,129.97
CHE,Europe,Switzerland,2021-02-11,241.0,27.573,1086.0,124.25
CHE,Europe,Switzerland,2021-02-12,233.0,26.658,1048.0,119.902
CHE,Europe,Switzerland,2021-02-13,223.0,25.513,1054.0,120.588
CHE,Europe,Switzerland,2021-02-14,220.0,25.17,1055.0,120.70299999999999
CHE,Europe,Switzerland,2021-02-15,229.0,26.2,1050.0,120.131
CHE,Europe,Switzerland,2021-02-16,216.0,24.713,1020.0,116.699
CHE,Europe,Switzerland,2021-02-17,208.0,23.796999999999997,1018.0,116.47
CHE,Europe,Switzerland,2021-02-18,209.0,23.912,968.0,110.749
CHE,Europe,Switzerland,2021-02-19,205.0,23.454,986.0,112.809
CHE,Europe,Switzerland,2021-02-20,196.0,22.424,990.0,113.266
CHE,Europe,Switzerland,2021-02-21,198.0,22.653000000000002,1007.0,115.211
CHE,Europe,Switzerland,2021-02-22,195.0,22.31,976.0,111.664
CHE,Europe,Switzerland,2021-02-23,188.0,21.509,955.0,109.262
CHE,Europe,Switzerland,2021-02-24,191.0,21.851999999999997,925.0,105.83
CHE,Europe,Switzerland,2021-02-25,194.0,22.195999999999998,935.0,106.97399999999999
CHE,Europe,Switzerland,2021-02-26,184.0,21.051,897.0,102.626
CHE,Europe,Switzerland,2021-02-27,178.0,20.365,887.0,101.48200000000001
CHE,Europe,Switzerland,2021-02-28,179.0,20.479,892.0,102.054
CHE,Europe,Switzerland,2021-03-01,173.0,19.793,932.0,106.63
CHE,Europe,Switzerland,2021-03-02,184.0,21.051,937.0,107.20200000000001
CHE,Europe,Switzerland,2021-03-03,172.0,19.679000000000002,912.0,104.34200000000001
CHE,Europe,Switzerland,2021-03-04,174.0,19.907,885.0,101.25299999999999
CHE,Europe,Switzerland,2021-03-05,169.0,19.335,841.0,96.219
CHE,Europe,Switzerland,2021-03-06,169.0,19.335,846.0,96.791
CHE,Europe,Switzerland,2021-03-07,175.0,20.022000000000002,872.0,99.766
CHE,Europe,Switzerland,2021-03-08,178.0,20.365,899.0,102.855
CHE,Europe,Switzerland,2021-03-09,171.0,19.564,881.0,100.795
CHE,Europe,Switzerland,2021-03-10,174.0,19.907,877.0,100.338
CHE,Europe,Switzerland,2021-03-11,166.0,18.992,855.0,97.821
CHE,Europe,Switzerland,2021-03-12,155.0,17.734,827.0,94.617
CHE,Europe,Switzerland,2021-03-13,174.0,19.907,834.0,95.41799999999999
CHE,Europe,Switzerland,2021-03-14,167.0,19.107,843.0,96.448
CHE,Europe,Switzerland,2021-03-15,172.0,19.679000000000002,854.0,97.706
CHE,Europe,Switzerland,2021-03-16,167.0,19.107,874.0,99.995
CHE,Europe,Switzerland,2021-03-17,159.0,18.191,850.0,97.249
CHE,Europe,Switzerland,2021-03-18,158.0,18.077,820.0,93.816
CHE,Europe,Switzerland,2021-03-19,162.0,18.534000000000002,816.0,93.359
CHE,Europe,Switzerland,2021-03-20,167.0,19.107,825.0,94.389
CHE,Europe,Switzerland,2021-03-21,172.0,19.679000000000002,859.0,98.27799999999999
CHE,Europe,Switzerland,2021-03-22,162.0,18.534000000000002,851.0,97.363
CHE,Europe,Switzerland,2021-03-23,168.0,19.221,859.0,98.27799999999999
CHE,Europe,Switzerland,2021-03-24,167.0,19.107,815.0,93.244
CHE,Europe,Switzerland,2021-03-25,164.0,18.762999999999998,822.0,94.045
CHE,Europe,Switzerland,2021-03-26,160.0,18.305999999999997,786.0,89.927
CHE,Europe,Switzerland,2021-03-27,166.0,18.992,818.0,93.588
CHE,Europe,Switzerland,2021-03-28,165.0,18.878,885.0,101.25299999999999
CHE,Europe,Switzerland,2021-03-29,163.0,18.649,921.0,105.37200000000001
CHE,Europe,Switzerland,2021-03-30,171.0,19.564,923.0,105.601
CHE,Europe,Switzerland,2021-03-31,165.0,18.878,904.0,103.427
CHE,Europe,Switzerland,2021-04-01,162.0,18.534000000000002,926.0,105.944
CHE,Europe,Switzerland,2021-04-02,164.0,18.762999999999998,953.0,109.03299999999999
CHE,Europe,Switzerland,2021-04-03,177.0,20.250999999999998,992.0,113.495
CHE,Europe,Switzerland,2021-04-04,178.0,20.365,1038.0,118.758
CHE,Europe,Switzerland,2021-04-05,185.0,21.166,1034.0,118.3
CHE,Europe,Switzerland,2021-04-06,182.0,20.823,1065.0,121.84700000000001
CHE,Europe,Switzerland,2021-04-07,194.0,22.195999999999998,1057.0,120.932
CHE,Europe,Switzerland,2021-04-08,191.0,21.851999999999997,1041.0,119.101
CHE,Europe,Switzerland,2021-04-09,196.0,22.424,1025.0,117.271
CHE,Europe,Switzerland,2021-04-10,199.0,22.768,1062.0,121.50399999999999
CHE,Europe,Switzerland,2021-04-11,201.0,22.996,1075.0,122.991
CHE,Europe,Switzerland,2021-04-12,203.0,23.225,1087.0,124.36399999999999
CHE,Europe,Switzerland,2021-04-13,216.0,24.713,1087.0,124.36399999999999
CHE,Europe,Switzerland,2021-04-14,221.0,25.285,1033.0,118.186
CHE,Europe,Switzerland,2021-04-15,233.0,26.658,986.0,112.809
CHE,Europe,Switzerland,2021-04-16,244.0,27.916,996.0,113.95299999999999
CHE,Europe,Switzerland,2021-04-17,252.0,28.831,1007.0,115.211
CHE,Europe,Switzerland,2021-04-18,248.0,28.374000000000002,1053.0,120.47399999999999
CHE,Europe,Switzerland,2021-04-19,247.0,28.259,1072.0,122.648
CHE,Europe,Switzerland,2021-04-20,243.0,27.802,1045.0,119.559
CHE,Europe,Switzerland,2021-04-21,241.0,27.573,1051.0,120.245
CHE,Europe,Switzerland,2021-04-22,240.0,27.458000000000002,1076.0,123.105
CHE,Europe,Switzerland,2021-04-23,246.0,28.145,1044.0,119.444
CHE,Europe,Switzerland,2021-04-24,246.0,28.145,1038.0,118.758
CHE,Europe,Switzerland,2021-04-25,246.0,28.145,1092.0,124.936
CHE,Europe,Switzerland,2021-04-26,249.0,28.488000000000003,1114.0,127.45299999999999
CHE,Europe,Switzerland,2021-04-27,250.0,28.603,1093.0,125.05
CHE,Europe,Switzerland,2021-04-28,255.0,29.175,1078.0,123.334
CHE,Europe,Switzerland,2021-04-29,253.0,28.945999999999998,1028.0,117.61399999999999
CHE,Europe,Switzerland,2021-04-30,252.0,28.831,1028.0,117.61399999999999
CHE,Europe,Switzerland,2021-05-01,246.0,28.145,1036.0,118.529
CHE,Europe,Switzerland,2021-05-02,237.0,27.115,1062.0,121.50399999999999
CHE,Europe,Switzerland,2021-05-03,237.0,27.115,1062.0,121.50399999999999
CHE,Europe,Switzerland,2021-05-04,219.0,25.055999999999997,1021.0,116.81299999999999
CHE,Europe,Switzerland,2021-05-05,227.0,25.971,957.0,109.491
CHE,Europe,Switzerland,2021-05-06,214.0,24.484,918.0,105.029
CHE,Europe,Switzerland,2021-05-07,213.0,24.369,851.0,97.363
CHE,Europe,Switzerland,2021-05-08,209.0,23.912,846.0,96.791
CHE,Europe,Switzerland,2021-05-09,203.0,23.225,876.0,100.223
CHE,Europe,Switzerland,2021-05-10,205.0,23.454,873.0,99.88
CHE,Europe,Switzerland,2021-05-11,191.0,21.851999999999997,844.0,96.56200000000001
CHE,Europe,Switzerland,2021-05-12,192.0,21.967,806.0,92.215
CHE,Europe,Switzerland,2021-05-13,186.0,21.28,778.0,89.01100000000001
CHE,Europe,Switzerland,2021-05-14,195.0,22.31,739.0,84.54899999999999
CHE,Europe,Switzerland,2021-05-15,203.0,23.225,731.0,83.634
CHE,Europe,Switzerland,2021-05-16,199.0,22.768,722.0,82.604
CHE,Europe,Switzerland,2021-05-17,186.0,21.28,691.0,79.058
CHE,Europe,Switzerland,2021-05-18,181.0,20.708000000000002,690.0,78.943
CHE,Europe,Switzerland,2021-05-19,178.0,20.365,658.0,75.282
CHE,Europe,Switzerland,2021-05-20,163.0,18.649,650.0,74.367
CHE,Europe,Switzerland,2021-05-21,165.0,18.878,637.0,72.87899999999999
CHE,Europe,Switzerland,2021-05-22,158.0,18.077,593.0,67.845
CHE,Europe,Switzerland,2021-05-23,159.0,18.191,606.0,69.333
CHE,Europe,Switzerland,2021-05-24,156.0,17.848,639.0,73.108
CHE,Europe,Switzerland,2021-05-25,146.0,16.704,629.0,71.964
CHE,Europe,Switzerland,2021-05-26,139.0,15.902999999999999,588.0,67.273
CHE,Europe,Switzerland,2021-05-27,143.0,16.361,562.0,64.29899999999999
CHE,Europe,Switzerland,2021-05-28,138.0,15.789000000000001,541.0,61.896
CHE,Europe,Switzerland,2021-05-29,137.0,15.674000000000001,518.0,59.265
CHE,Europe,Switzerland,2021-05-30,132.0,15.102,511.0,58.464
CHE,Europe,Switzerland,2021-05-31,134.0,15.331,498.0,56.976000000000006
CHE,Europe,Switzerland,2021-06-01,130.0,14.873,484.0,55.375
